baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id
0,NA,NA,NA,NA,NA,Gfp_transgene_gene
0,NA,NA,NA,NA,NA,HRA1
8.87546665483069,-0.381293173596521,0.877323424447151,-0.434609589772203,0.663845833038805,0.911905967713866,snR18
0,NA,NA,NA,NA,NA,tA(UGC)A
0,NA,NA,NA,NA,NA,tL(CAA)A
0.18260705726605,1.80573917632358,4.54024676518191,0.397718289272594,0.690837854328686,0.911905967713866,tP(UGG)A
0.23849331000047,-0.601459878288369,4.4810447243463,-0.134223136631628,0.893226131065864,0.961912943711442,tS(AGA)A
61.0521421651477,-0.366675059665983,0.306064901921067,-1.1980304091207,0.230905178790547,0.740554156264605,YAL001C
43.9542239401877,0.348530885311887,0.34841034393301,1.00034597531611,0.31714310503074,0.8040263374074,YAL002W
1004.8747473112,0.323701163698623,0.135416434457003,2.39041269249638,0.0168294499853968,0.238016506936326,YAL003W
0.559585730097883,1.0778036102341,3.05748155373168,0.352513528305227,0.724453174669918,0.919498260157973,YAL004W
7008.48591126474,0.181567628865359,0.125459765885614,1.44721797927553,0.147835882528973,0.740554156264605,YAL005C
66.2958704546784,-0.016086317247295,0.296374333034502,-0.054277025552757,0.956714453518755,0.976440524725327,YAL007C
13.1807102951107,-1.1789509107021,0.659039640565026,-1.78889225796999,0.073632168882627,0.662689519943643,YAL008W
12.548702914899,-0.777747991106929,0.661035369895033,-1.17656032721884,0.239371040408761,0.740554156264605,YAL009W
17.6351923694133,0.547357157022329,0.533470112338624,1.02603153271854,0.304876720987469,0.794284088888406,YAL010C
20.5279019734798,0.224374001575357,0.511203638938217,0.438913154142228,0.66072446500702,0.911905967713866,YAL011W
315.73279611915,0.411184534932253,0.160572812184275,2.56073571446437,0.0104450780284914,0.172343787470107,YAL012W
16.7620549186719,0.177601496075761,0.552299858917639,0.321567158144514,0.747780627323323,0.925378526312612,YAL013W
23.4475829219661,0.419945063298443,0.456245876203361,0.920435855317762,0.357345038847734,0.8040263374074,YAL014C
12.2704604075562,-0.718658869957157,0.649455241377925,-1.10655642478519,0.268485755925106,0.786635879963609,YAL015C
0,NA,NA,NA,NA,NA,YAL016C-A
0,NA,NA,NA,NA,NA,YAL016C-B
174.802351714011,0.0234197507863863,0.192791521411468,0.12147707852983,0.903313168922543,0.961912943711442,YAL016W
108.207183120905,-0.260055730261321,0.236665697339248,-1.09883152981205,0.271841556647859,0.786635879963609,YAL017W
0,NA,NA,NA,NA,NA,YAL018C
136.47139029092,0.393386684562442,0.215374361929053,1.82652513065612,0.0677711993724307,0.662689519943643,YAL019W
0,NA,NA,NA,NA,NA,YAL019W-A
9.39433258468422,-0.516878294077419,0.757231008488627,-0.682589973578957,0.494865971469853,0.890758748645735,YAL020C
120.258252445007,0.214573045979298,0.225663000905384,0.950856122263765,0.341677418293843,0.8040263374074,YAL021C
45.6090689229933,0.100124469346843,0.338869620873097,0.29546605295828,0.76763788116299,0.933854174243353,YAL022C
371.631264133573,0.209016142980448,0.150987032769093,1.38433174787996,0.166256897115959,0.740554156264605,YAL023C
61.8136751787274,0.366622929855386,0.295086664536723,1.24242459560472,0.214079945546988,0.740554156264605,YAL024C
32.3803744332528,0.488136534888633,0.399571168465197,1.22165104345148,0.221839617131327,0.740554156264605,YAL025C
171.114351520986,0.190674011091878,0.200430462133614,0.951322513864023,0.341440681529196,0.8040263374074,YAL026C
12.0178372147055,-0.382283837942529,0.645568322795963,-0.59216635086253,0.553739199615673,0.911905967713866,YAL026C-A
8.73564668505313,-1.56934217503737,0.832884282350847,-1.88422594625971,0.0595344193493706,0.662689519943643,YAL027W
8.09867434674971,-1.06560311570486,0.825953257549476,-1.29014941943132,0.196998784001193,0.740554156264605,YAL028W
207.380809322601,0.232877784514916,0.183912731621195,1.26624069177861,0.205426923164209,0.740554156264605,YAL029C
18.248567816865,-0.768938125494853,0.562598590571226,-1.3667615567862,0.171700056189645,0.740554156264605,YAL030W
36.8913150863286,-0.501061195795524,0.386590988967188,-1.29610159081606,0.194940486994344,0.740554156264605,YAL031C
0,NA,NA,NA,NA,NA,YAL031W-A
18.7235783970406,0.215184763734394,0.51158716769975,0.420621894606797,0.674031203280164,0.911905967713866,YAL032C
14.0066015874775,-0.124181310084941,0.593566816552795,-0.209212015601105,0.83428273288175,0.961912943711442,YAL033W
17.1733910014441,-0.825588830553166,0.559243617854571,-1.47625972687963,0.139874181130019,0.740554156264605,YAL034C
0,NA,NA,NA,NA,NA,YAL034C-B
8.04848844296872,-0.243471534487131,0.845957626893589,-0.287805827085186,0.773495376646009,0.933854174243353,YAL034W-A
559.110065695183,0.480494296108918,0.143121673499726,3.35724341645459,0.000787237727866105,0.0194841337646861,YAL035W
72.2534711005479,0.170854968710141,0.277538942631095,0.615607190437565,0.53815380445411,0.905638443048944,YAL036C
0,NA,NA,NA,NA,NA,YAL037C-A
0.548179323806784,-2.07934234530183,3.00196426573532,-0.692660591944954,0.488522575502866,0.890758748645735,YAL037C-B
4.48899383087362,-0.435128181518957,1.05051659976834,-0.414204003644406,0.678724709970815,0.911905967713866,YAL037W
8144.39311771452,0.525973367548143,0.102994703810763,5.1068001371657,3.27659990106896e-07,1.08127796735276e-05,YAL038W
14.6447446419665,-0.780525826234682,0.609302609523837,-1.28101507204221,0.200188372170156,0.740554156264605,YAL039C
49.2807818130605,0.237688251247362,0.326308323774696,0.728416144883502,0.466358883174761,0.887875566044256,YAL040C
75.8699999040398,0.223102032461594,0.265990821793351,0.838758386313503,0.401604906923667,0.831751623828903,YAL041W
0,NA,NA,NA,NA,NA,YAL042C-A
160.626158162461,-0.0212010610005973,0.200765902274079,-0.105600905136044,0.915899006573734,0.961912943711442,YAL042W
72.2765849482569,-0.0455115694644991,0.275875126009793,-0.164971630906962,0.868966311334907,0.961912943711442,YAL043C
52.1726664638616,-0.591268682697374,0.359567886715113,-1.64438678909566,0.10009633221998,0.740554156264605,YAL044C
6.79102309356022,-0.463168731143667,0.867646221072797,-0.533822103865081,0.593464619417834,0.911905967713866,YAL044W-A
0.103228671268771,-0.436916398986033,4.55467071587038,-0.0959271100463166,0.923578463160363,0.961912943711442,YAL045C
5.90396896582515,1.06555882428894,0.89845479956771,1.18599046362892,0.235626065583834,0.740554156264605,YAL046C
21.8594369468344,-0.228395325587538,0.48172702075892,-0.474117738356717,0.635415949987995,0.911905967713866,YAL047C
0,NA,NA,NA,NA,NA,YAL047W-A
21.3786953718566,-0.197999224373257,0.484526608642469,-0.408644687085411,0.68280043136905,0.911905967713866,YAL048C
32.6888182645269,-0.520313602087408,0.408925502272846,-1.27239215748457,0.203233819151684,0.740554156264605,YAL049C
61.7562453665332,0.307261531430111,0.298094726719988,1.03075131456026,0.302657454302442,0.794284088888406,YAL051W
129.03062827642,-0.203987453252198,0.218609051083088,-0.933115313577145,0.350760433283012,0.8040263374074,YAL053W
3.8140937025352,-0.707785174938051,1.15419102673905,-0.613230529904367,0.539723920604926,0.905638443048944,YAL054C
3.27493066524044,-0.607465018792139,1.28575579916562,-0.472457537571557,0.636600243629903,0.911905967713866,YAL055W
0,NA,NA,NA,NA,NA,YAL056C-A
64.953266334098,0.0258423998188675,0.295495450574596,0.0874544760963881,0.930310269541976,0.961912943711442,YAL056W
32.7821946797951,0.598515641948436,0.389270348164594,1.5375320642079,0.12416306930602,0.740554156264605,YAL058W
0,NA,NA,NA,NA,NA,YAL059C-A
26.4981749552849,0.360649918713257,0.430677425656728,0.837401491762221,0.402366927517992,0.831751623828903,YAL059W
51.5799163242388,-0.512580468068969,0.325193860980524,-1.57623045688328,0.114972701836855,0.740554156264605,YAL060W
22.3090803606718,-1.88189585955471,0.588447365252077,-3.19806999008067,0.00138350697430093,0.0273934380911583,YAL061W
18.1396355914162,0.640578760265006,0.523929830557384,1.22264227555725,0.221464838266026,0.740554156264605,YAL062W
5.35779312246587,-0.77019068246288,1.0033929137687,-0.767586328241121,0.442732987372637,0.859422857841,YAL063C
0.320428494166834,-1.29955371776472,3.67458305118555,-0.353660183934458,0.723593565122604,0.919498260157973,YAL063C-A
0,NA,NA,NA,NA,NA,YAL064C-A
0.103228671268771,-0.436916398986033,4.55467071587038,-0.0959271100463166,0.923578463160363,0.961912943711442,YAL064W
0.706936095801341,0.862436137373901,2.58106066655902,0.334140203888996,0.738273763490203,0.925178513740888,YAL064W-B
0,NA,NA,NA,NA,NA,YAL065C
0,NA,NA,NA,NA,NA,YAL066W
1.48561452103579,-1.91203592625484,2.01290217424324,-0.949890139084219,0.342168077851193,0.8040263374074,YAL067C
0,NA,NA,NA,NA,NA,YAL067W-A
4.50854308398392,-0.525046777366905,1.07670259299906,-0.487643273807333,0.6258025383358,0.911905967713866,YAL068C
0.103228671268771,-0.436916398986033,4.55467071587038,-0.0959271100463166,0.923578463160363,0.961912943711442,YAL068W-A
1.23247868589448,-1.106878867723,2.25602229272406,-0.490632947773971,0.623686078808093,0.911905967713866,YAL069W
86.6923390146692,0.0476663212249333,0.26250781455671,0.181580580012165,0.855911890379607,0.961912943711442,YAR002C-A
63.1788829505547,-0.110621743310401,0.292674012691319,-0.377969134646309,0.705453523074492,0.91894603663651,YAR002W
23.0469042008019,0.0142147027292022,0.481115036221969,0.0295453304490864,0.976429666235762,0.986393234258576,YAR003W
73.371249095987,0.232081823985937,0.273632769508532,0.848150696288223,0.396354051129872,0.831751623828903,YAR007C
9.70167221713309,-1.13910296008082,0.776160166974809,-1.46761326920529,0.14220930157882,0.740554156264605,YAR008W
24064.1872864459,0.846912705884162,0.135272959126495,6.2607686809912,3.83084420779765e-10,1.89626788285984e-08,YAR009C
8757.2640959129,0.812701833773661,0.128530071779306,6.32304815925971,2.56453329705798e-10,1.89626788285984e-08,YAR010C
72.8957606969161,-0.0426523452967156,0.283731338774856,-0.150326521845938,0.880507009334067,0.961912943711442,YAR014C
73.6032306817938,0.0714147290258306,0.278309958820908,0.256601414223146,0.79748648315931,0.951218817262309,YAR015W
19.944143886389,0.406169789481886,0.501732041781099,0.809535281103482,0.418207317522906,0.831751623828903,YAR018C
31.2572351540244,-0.222614689226464,0.413885271831648,-0.537865694619389,0.590669773667661,0.911905967713866,YAR019C
0,NA,NA,NA,NA,NA,YAR019W-A
0,NA,NA,NA,NA,NA,YAR020C
1.76137169514067,-0.13699320194352,1.62376311776293,-0.0843677260832581,0.932764066629277,0.961912943711442,YAR023C
33.7547163403383,-0.318561293377313,0.395095965083287,-0.806288399604788,0.420076577691365,0.831751623828903,YAR027W
19.7985198567699,-0.580524500984678,0.53524822554268,-1.08458930507634,0.278103593926528,0.786635879963609,YAR028W
1.36345768721507,-3.42266396094427,2.26384021780609,-1.5118840693895,0.130563357403987,0.740554156264605,YAR029W
0.969279691073303,-1.19902056960101,2.36411736564964,-0.507174722804649,0.612032229166041,0.911905967713866,YAR030C
16.0403552423414,-0.39921111421477,0.576754631304783,-0.692168025268632,0.488831816126016,0.890758748645735,YAR031W
6.61135578170052,-0.769170205097354,0.930232677276277,-0.826857864582317,0.408317628000083,0.831751623828903,YAR033W
0,NA,NA,NA,NA,NA,YAR035C-A
4.5921701240557,1.37791917671,1.03928683694429,1.32583145261549,0.184895532291994,0.740554156264605,YAR035W
116.565231576137,0.148430813441132,0.229687591064959,0.646229135639953,0.518130973301023,0.899911690470197,YAR042W
0.492293071072364,-0.0503257114681632,3.15363378142507,-0.0159580074784149,0.98726789260293,0.98726789260293,YAR047C
9.42143208137832,1.27720566724895,0.707323161218461,1.80568902204303,0.0709669283884218,0.662689519943643,YAR050W
0,NA,NA,NA,NA,NA,YAR053W
1.17895775771051,-1.21712651278646,2.25093730957194,-0.540719862614887,0.588700685775545,0.911905967713866,YAR060C
0,NA,NA,NA,NA,NA,YAR061W
0.627557709804062,-0.409759223354937,2.72603213334223,-0.150313423801265,0.880517342653366,0.961912943711442,YAR062W
0,NA,NA,NA,NA,NA,YAR064W
7.28889621901117,0.903988979249306,0.849224468471158,1.06448767412077,0.287107835224256,0.789546546866704,YAR066W
10.7182171534254,-0.44775970870458,0.687519741196373,-0.6512681482068,0.514873405713562,0.899911690470197,YAR068W
0.321092420097413,2.19119551315587,3.96006953852827,0.553322483819364,0.580042607824771,0.911905967713866,YAR069C
0,NA,NA,NA,NA,NA,YAR070C
